0.559;-0.19535278;-20.9;-21.095353;-0.0002678571;0;0.025
0.56;-0.19535278;-20.9;-21.095353;0.004047619;0;0.0208333333
0.561;-0.19535278;-20.9;-21.095353;-0.0158630952;0;0.0166666667
0.562;-0.17035278;-20.925;-21.095353;-0.0157738095;-0.025;0
0.563;-0.17035278;-20.925;-21.095353;0.0032738095;0;-0.0041666667
0.564;-0.17035278;-20.925;-21.095353;0.003452381;0;-0.0041666667
0.565;-0.17035278;-20.925;-21.095353;-0.0174107143;0;-0.0041666667
0.566;-0.14535278;-20.95;-21.095353;-0.0082738095;-0.025;-0.0083333333
0.567;-0.14535278;-20.95;-21.095353;-0.0249107143;0;-0.0083333333
0.568;-0.09535278;-21;-21.095353;-0.0426785714;-0.05;-0.0125
0.569;-0.07035278;-21.025;-21.095353;-0.0275892857;-0.025;-0.0166666667
0.57;-0.02035278;-21.075;-21.095353;-0.0735416667;-0.05;-0.025
0.571;0.05464722;-21.15;-21.095353;-0.0525;-0.075;-0.0375
0.572;0.07964722;-21.175;-21.095353;-0.0176785714;-0.025;-0.0375
0.573;0.10464722;-21.2;-21.095353;-0.0257738095;-0.025;-0.0416666667
0.574;0.12964722;-21.225;-21.095353;-0.0289583333;-0.025;-0.0375
0.575;0.15464722;-21.25;-21.095353;-0.0092261905;-0.025;-0.0375
0.576;0.15464722;-21.25;-21.095353;-0.0082738095;0;-0.0291666667
0.577;0.17964722;-21.275;-21.095353;-0.0333630952;-0.025;-0.0208333333
0.578;0.20464722;-21.3;-21.095353;-0.0075;-0.025;-0.0208333333
0.579;0.20464722;-21.3;-21.095353;-0.0126785714;0;-0.0166666667
0.58;0.22964722;-21.325;-21.095353;-0.0157738095;-0.025;-0.0166666667
0.581;0.22964722;-21.325;-21.095353;8.92857142856807E-005;0;-0.0125
0.582;0.22964722;-21.325;-21.095353;0.0149107143;0;-0.0125
0.583;0.20464722;-21.3;-21.095353;0.0169047619;0.025;-0.0041666667
0.584;0.20464722;-21.3;-21.095353;-0.0091369048;0;0
0.585;0.20464722;-21.3;-21.095353;0.0208630952;0;0
0.586;0.17964722;-21.275;-21.095353;-0.0001785714;0.025;0.0083333333
0.587;0.20464722;-21.3;-21.095353;-0.0192261905;-0.025;0.0041666667
0.588;0.20464722;-21.3;-21.095353;0.001547619;0;0.0041666667
0.589;0.20464722;-21.3;-21.095353;0.0124107143;0;0
0.59;0.17964722;-21.275;-21.095353;0.0242261905;0.025;0.0041666667
0.591;0.15464722;-21.25;-21.095353;0.040952381;0.025;0.0083333333
0.592;0.10464722;-21.2;-21.095353;0.0369047619;0.05;0.0125
0.593;0.07964722;-21.175;-21.095353;0.035952381;0.025;0.0208333333
0.594;0.02964722;-21.125;-21.095353;0.0450892857;0.05;0.0291666667
0.595;0.00464722;-21.1;-21.095353;0.0081845238;0.025;0.0333333333
0.596;0.00464722;-21.1;-21.095353;-0.0016369048;0;0.0291666667
0.597;0.00464722;-21.1;-21.095353;-0.0035416667;0;0.025
0.598;0.00464722;-21.1;-21.095353;0.0166369048;0;0.0166666667
0.599;-0.02035278;-21.075;-21.095353;0.0116369048;0.025;0.0166666667
0.6;-0.02035278;-21.075;-21.095353;0.0126785714;0;0.0083333333
0.601;-0.04535278;-21.05;-21.095353;0.0117261905;0.025;0.0083333333
0.602;-0.04535278;-21.05;-21.095353;0.0158630952;0;0.0083333333
0.603;-0.07035278;-21.025;-21.095353;-5.27355936696949E-016;0.025;0.0125
0.604;-0.04535278;-21.05;-21.095353;-0.015952381;-0.025;0.0083333333
0.605;-0.04535278;-21.05;-21.095353;-0.0108630952;0;0.0041666667
0.606;-0.02035278;-21.075;-21.095353;-0.0168154762;-0.025;0
0.607;-0.02035278;-21.075;-21.095353;0.0042261905;0;-0.0041666667
0.608;-0.02035278;-21.075;-21.095353;-0.000952381;0;-0.0041666667
0.609;-0.02035278;-21.075;-21.095353;0.0010416667;0;-0.0083333333
0.61;-0.02035278;-21.075;-21.095353;-0.0049107143;0;-0.0041666667
0.611;-0.02035278;-21.075;-21.095353;0.0192261905;0;-0.0041666667
0.612;-0.04535278;-21.05;-21.095353;0.0033630952;0.025;0.0041666667
0.613;-0.02035278;-21.075;-21.095353;-0.0325892857;-0.025;0
0.614;0.00464722;-21.1;-21.095353;-0.0225;-0.025;-0.0041666667
0.615;0.02964722;-21.125;-21.095353;-0.0294047619;-0.025;-0.0083333333
0.616;0.05464722;-21.15;-21.095353;-0.0083630952;-0.025;-0.0125
0.617;0.05464722;-21.15;-21.095353;-0.0125;0;-0.0125
0.618;0.07964722;-21.175;-21.095353;-0.0166369048;-0.025;-0.0208333333
0.619;0.07964722;-21.175;-21.095353;0.0042261905;0;-0.0166666667
0.62;0.07964722;-21.175;-21.095353;-0.0007738095;0;-0.0125
0.621;0.07964722;-21.175;-21.095353;-0.0007738095;0;-0.0083333333
0.622;0.07964722;-21.175;-21.095353;0.0042261905;0;-0.0041666667
0.623;0.07964722;-21.175;-21.095353;-0.0167261905;0;-0.0041666667
0.624;0.10464722;-21.2;-21.095353;-0.0118154762;-0.025;-0.0041666667
0.625;0.10464722;-21.2;-21.095353;-0.0108630952;0;-0.0041666667
0.626;0.12964722;-21.225;-21.095353;-0.0208630952;-0.025;-0.0083333333
0.627;0.12964722;-21.225;-21.095353;0.02;0;-0.0083333333
0.628;0.10464722;-21.2;-21.095353;0.015952381;0.025;-0.0041666667
0.629;0.10464722;-21.2;-21.095353;-0.009047619;0;-0.0041666667
0.63;0.10464722;-21.2;-21.095353;0.0208630952;0;0
0.631;0.07964722;-21.175;-21.095353;-8.92857142853753E-005;0.025;0.0041666667
0.632;0.10464722;-21.2;-21.095353;-0.02;-0.025;0.0041666667
0.633;0.10464722;-21.2;-21.095353;0.005;0;0.0041666667
0.634;0.10464722;-21.2;-21.095353;-0.000952381;0;0
0.635;0.10464722;-21.2;-21.095353;9.43689570931383E-016;0;0
0.636;0.10464722;-21.2;-21.095353;0.0007738095;0;0
0.637;0.10464722;-21.2;-21.095353;-0.0032738095;0;-0.0041666667
0.638;0.10464722;-21.2;-21.095353;0.0117261905;0;0
0.639;0.07964722;-21.175;-21.095353;0.0317261905;0.025;0.0041666667
0.64;0.05464722;-21.15;-21.095353;0.0118154762;0.025;0.0083333333
0.641;0.05464722;-21.15;-21.095353;-0.0041369048;0;0.0083333333
0.642;0.05464722;-21.15;-21.095353;0.0049107143;0;0.0083333333
0.643;0.05464722;-21.15;-21.095353;-0.0160416667;0;0.0083333333
0.644;0.07964722;-21.175;-21.095353;-0.015;-0.025;0.0041666667
0.645;0.07964722;-21.175;-21.095353;0;0;0
0.646;0.07964722;-21.175;-21.095353;0.0149107143;0;-0.0041666667
0.647;0.05464722;-21.15;-21.095353;0.0168154762;0.025;0
0.648;0.05464722;-21.15;-21.095353;-0.0081845238;0;0
0.649;0.05464722;-21.15;-21.095353;0.0158630952;0;0
0.65;0.02964722;-21.125;-21.095353;0.0199107143;0.025;0.0083333333
