czas;sterowanie;pozycja;generator PRBS
3,52;0,23825016;-8,675;-8,4367498
3,521;0,26325016;-8,7;-8,4367498
3,522;0,26325016;-8,7;-8,4367498
3,523;0,23825016;-8,675;-8,4367498
3,524;0,23825016;-8,675;-8,4367498
3,525;0,21325016;-8,65;-8,4367498
3,526;0,21325016;-8,65;-8,4367498
3,527;0,21325016;-8,65;-8,4367498
3,528;0,18825016;-8,625;-8,4367498
3,529;0,16325016;-8,6;-8,4367498
3,53;0,13825016;-8,575;-8,4367498
3,531;0,11325016;-8,55;-8,4367498
3,532;0,063250164;-8,5;-8,4367498
3,533;0,038250164;-8,475;-8,4367498
3,534;0,013250164;-8,45;-8,4367498
3,535;-0,011749836;-8,425;-8,4367498
3,536;-0,011749836;-8,425;-8,4367498
3,537;-0,036749836;-8,4;-8,4367498
3,538;-0,036749836;-8,4;-8,4367498
3,539;-0,061749836;-8,375;-8,4367498
3,54;-0,061749836;-8,375;-8,4367498
3,541;-0,061749836;-8,375;-8,4367498
3,542;-0,086749836;-8,35;-8,4367498
3,543;-0,086749836;-8,35;-8,4367498
3,544;-0,061749836;-8,375;-8,4367498
3,545;-0,061749836;-8,375;-8,4367498
3,546;-0,061749836;-8,375;-8,4367498
3,547;-0,036749836;-8,4;-8,4367498
3,548;-0,036749836;-8,4;-8,4367498
3,549;-0,036749836;-8,4;-8,4367498
3,55;-0,036749836;-8,4;-8,4367498
3,551;-0,011749836;-8,425;-8,4367498
3,552;-0,011749836;-8,425;-8,4367498
3,553;0,013250164;-8,45;-8,4367498
3,554;0,038250164;-8,475;-8,4367498
3,555;0,063250164;-8,5;-8,4367498
3,556;0,088250164;-8,525;-8,4367498
3,557;0,088250164;-8,525;-8,4367498
3,558;0,088250164;-8,525;-8,4367498
3,559;0,088250164;-8,525;-8,4367498
3,56;0,11325016;-8,55;-8,4367498
3,561;0,11325016;-8,55;-8,4367498
3,562;0,11325016;-8,55;-8,4367498
3,563;0,11325016;-8,55;-8,4367498
3,564;0,13825016;-8,575;-8,4367498
3,565;0,13825016;-8,575;-8,4367498
3,566;0,13825016;-8,575;-8,4367498
3,567;0,13825016;-8,575;-8,4367498
3,568;0,11325016;-8,55;-8,4367498
3,569;0,11325016;-8,55;-8,4367498
3,57;0,11325016;-8,55;-8,4367498
3,571;0,11325016;-8,55;-8,4367498
3,572;0,11325016;-8,55;-8,4367498
3,573;0,11325016;-8,55;-8,4367498
3,574;0,11325016;-8,55;-8,4367498
3,575;0,11325016;-8,55;-8,4367498
3,576;0,11325016;-8,55;-8,4367498
3,577;0,088250164;-8,525;-8,4367498
3,578;0,088250164;-8,525;-8,4367498
3,579;0,063250164;-8,5;-8,4367498
3,58;0,063250164;-8,5;-8,4367498
3,581;0,063250164;-8,5;-8,4367498
3,582;0,063250164;-8,5;-8,4367498
3,583;0,063250164;-8,5;-8,4367498
3,584;0,063250164;-8,5;-8,4367498
3,585;0,063250164;-8,5;-8,4367498
3,586;0,038250164;-8,475;-8,4367498
3,587;0,038250164;-8,475;-8,4367498
3,588;0,013250164;-8,45;-8,4367498
3,589;0,013250164;-8,45;-8,4367498
3,59;0,038250164;-8,475;-8,4367498
3,591;0,038250164;-8,475;-8,4367498
3,592;0,038250164;-8,475;-8,4367498
3,593;0,038250164;-8,475;-8,4367498
3,594;0,038250164;-8,475;-8,4367498
3,595;0,038250164;-8,475;-8,4367498
3,596;0,038250164;-8,475;-8,4367498
3,597;0,013250164;-8,45;-8,4367498
3,598;0,013250164;-8,45;-8,4367498
3,599;0,013250164;-8,45;-8,4367498
3,6;0,013250164;-8,45;-8,4367498
3,601;0,038250164;-8,475;-8,4367498
3,602;0,038250164;-8,475;-8,4367498
3,603;0,038250164;-8,475;-8,4367498
3,604;0,038250164;-8,475;-8,4367498
3,605;0,038250164;-8,475;-8,4367498
3,606;0,038250164;-8,475;-8,4367498
3,607;0,038250164;-8,475;-8,4367498
3,608;0,038250164;-8,475;-8,4367498
3,609;0,038250164;-8,475;-8,4367498
3,61;0,063250164;-8,5;-8,4367498
3,611;0,063250164;-8,5;-8,4367498
3,612;0,063250164;-8,5;-8,4367498
3,613;0,063250164;-8,5;-8,4367498
3,614;0,063250164;-8,5;-8,4367498
3,615;0,063250164;-8,5;-8,4367498
3,616;0,063250164;-8,5;-8,4367498
3,617;0,063250164;-8,5;-8,4367498
3,618;0,063250164;-8,5;-8,4367498
3,619;0,063250164;-8,5;-8,4367498
3,62;0,063250164;-8,5;-8,4367498
3,621;0,088250164;-8,525;-8,4367498
3,622;0,088250164;-8,525;-8,4367498
3,623;0,088250164;-8,525;-8,4367498
3,624;0,063250164;-8,5;-8,4367498
3,625;0,063250164;-8,5;-8,4367498
3,626;0,063250164;-8,5;-8,4367498
3,627;0,063250164;-8,5;-8,4367498
3,628;0,088250164;-8,525;-8,4367498
3,629;0,088250164;-8,525;-8,4367498
3,63;0,088250164;-8,525;-8,4367498
3,631;0,088250164;-8,525;-8,4367498
3,632;0,088250164;-8,525;-8,4367498
3,633;0,088250164;-8,525;-8,4367498
3,634;0,063250164;-8,5;-8,4367498
3,635;0,063250164;-8,5;-8,4367498
3,636;0,063250164;-8,5;-8,4367498
3,637;0,063250164;-8,5;-8,4367498
3,638;0,088250164;-8,525;-8,4367498
3,639;0,088250164;-8,525;-8,4367498
3,64;0,088250164;-8,525;-8,4367498
3,641;0,088250164;-8,525;-8,4367498
3,642;0,063250164;-8,5;-8,4367498
3,643;0,063250164;-8,5;-8,4367498
3,644;0,063250164;-8,5;-8,4367498
3,645;0,063250164;-8,5;-8,4367498
3,646;0,063250164;-8,5;-8,4367498
3,647;0,063250164;-8,5;-8,4367498
3,648;0,063250164;-8,5;-8,4367498
3,649;0,063250164;-8,5;-8,4367498
3,65;-1;-8,5;-22,427302
3,651;-1;-8,5;-22,427302
3,652;-1;-8,5;-22,427302
3,653;-1;-8,5;-22,427302
3,654;-1;-8,5;-22,427302
3,655;-1;-8,475;-22,427302
3,656;-1;-8,5;-22,427302
3,657;-1;-8,525;-22,427302
3,658;-1;-8,55;-22,427302
3,659;-1;-8,6;-22,427302
3,66;-1;-8,7;-22,427302
3,661;-1;-8,75;-22,427302
3,662;-1;-8,825;-22,427302
3,663;-1;-8,95;-22,427302
3,664;-1;-9;-22,427302
3,665;-1;-9,05;-22,427302
3,666;-1;-9,15;-22,427302
3,667;-1;-9,2;-22,427302
3,668;-1;-9,275;-22,427302
3,669;-1;-9,425;-22,427302
3,67;-1;-9,525;-22,427302
3,671;-1;-9,6;-22,427302
3,672;-1;-9,75;-22,427302
3,673;-1;-9,825;-22,427302
3,674;-1;-9,875;-22,427302
3,675;-1;-10;-22,427302
3,676;-1;-10,05;-22,427302
3,677;-1;-10,125;-22,427302
3,678;-1;-10,275;-22,427302
3,679;-1;-10,35;-22,427302
3,68;-1;-10,45;-22,427302
3,681;-1;-10,625;-22,427302
3,682;-1;-10,7;-22,427302
3,683;-1;-10,75;-22,427302
3,684;-1;-10,875;-22,427302
3,685;-1;-10,925;-22,427302
3,686;-1;-10,975;-22,427302
3,687;-1;-11,125;-22,427302
3,688;-1;-11,2;-22,427302
3,689;-1;-11,3;-22,427302
3,69;-1;-11,475;-22,427302
3,691;-1;-11,55;-22,427302
3,692;-1;-11,65;-22,427302
3,693;-1;-11,75;-22,427302
3,694;-1;-11,825;-22,427302
3,695;-1;-11,875;-22,427302
3,696;-1;-12;-22,427302
3,697;-1;-12,1;-22,427302
3,698;-1;-12,175;-22,427302
3,699;-1;-12,375;-22,427302
3,7;-1;-12,45;-22,427302
3,701;-1;-12,525;-22,427302
3,702;-1;-12,65;-22,427302
3,703;-1;-12,725;-22,427302
3,704;-1;-12,775;-22,427302
3,705;-1;-12,9;-22,427302
3,706;-1;-13;-22,427302
3,707;-1;-13,075;-22,427302
3,708;-1;-13,25;-22,427302
3,709;-1;-13,35;-22,427302
3,71;-1;-13,425;-22,427302
3,711;-1;-13,575;-22,427302
3,712;-1;-13,625;-22,427302
3,713;-1;-13,7;-22,427302
3,714;-1;-13,825;-22,427302
3,715;-1;-13,9;-22,427302
3,716;-1;-13,975;-22,427302
3,717;-1;-14,15;-22,427302
3,718;-1;-14,25;-22,427302
3,719;-1;-14,35;-22,427302
3,72;-1;-14,5;-22,427302
3,721;-1;-14,55;-22,427302
3,722;-1;-14,625;-22,427302
3,723;-1;-14,725;-22,427302
3,724;-1;-14,8;-22,427302
3,725;-1;-14,875;-22,427302
3,726;-1;-15,05;-22,427302
3,727;-1;-15,15;-22,427302
3,728;-1;-15,25;-22,427302
3,729;-1;-15,4;-22,427302
3,73;-1;-15,475;-22,427302
3,731;-1;-15,55;-22,427302
3,732;-1;-15,65;-22,427302
3,733;-1;-15,725;-22,427302
3,734;-1;-15,8;-22,427302
3,735;-1;-15,95;-22,427302
3,736;-1;-16,05;-22,427302
3,737;-1;-16,15;-22,427302
3,738;-1;-16,325;-22,427302
3,739;-1;-16,4;-22,427302
3,74;-1;-16,475;-22,427302
3,741;-1;-16,6;-22,427302
3,742;-1;-16,65;-22,427302
3,743;-1;-16,725;-22,427302
3,744;-1;-16,875;-22,427302
3,745;-1;-16,975;-22,427302
3,746;-1;-17,05;-22,427302
3,747;-1;-17,25;-22,427302
3,748;-1;-17,325;-22,427302
3,749;-1;-17,4;-22,427302
3,75;-1;-17,525;-22,427302
3,751;-1;-17,6;-22,427302
3,752;-1;-17,65;-22,427302
3,753;-1;-17,8;-22,427302
3,754;-1;-17,9;-22,427302
3,755;-1;-17,975;-22,427302
3,756;-1;-18,15;-22,427302
3,757;-1;-18,25;-22,427302
3,758;-1;-18,325;-22,427302
3,759;-1;-18,45;-22,427302
3,76;-1;-18,525;-22,427302
3,761;-1;-18,65;-22,427302
3,762;-1;-18,725;-22,427302
3,763;-1;-18,8;-22,427302
3,764;-1;-18,975;-22,427302
3,765;-1;-19,075;-22,427302
3,766;-1;-19,15;-22,427302
3,767;-1;-19,325;-22,427302
3,768;-1;-19,4;-22,427302
3,769;-1;-19,45;-22,427302
3,77;-1;-19,575;-22,427302
3,771;-1;-19,65;-22,427302
3,772;-1;-19,7;-22,427302
3,773;-1;-19,875;-22,427302
3,774;-1;-19,975;-22,427302
3,775;-1;-20,05;-22,427302
3,776;-1;-20,25;-22,427302
3,777;-1;-20,3;-22,427302
3,778;-1;-20,375;-22,427302
3,779;-1;-20,5;-22,427302
3,78;-1;-20,55;-22,427302
3,781;-1;-20,625;-22,427302
3,782;-1;-20,8;-22,427302
3,783;-1;-20,875;-22,427302
3,784;-1;-20,95;-22,427302
3,785;-1;-21,15;-22,427302
3,786;-1;-21,225;-22,427302
3,787;-1;-21,3;-22,427302
3,788;-1;-21,425;-22,427302
3,789;-0,92730186;-21,5;-22,427302
3,79;-0,87730186;-21,55;-22,427302
3,791;-0,72730186;-21,7;-22,427302
3,792;-0,65230186;-21,775;-22,427302
3,793;-0,55230186;-21,875;-22,427302
3,794;-0,37730186;-22,05;-22,427302
3,795;-0,30230186;-22,125;-22,427302
3,796;-0,22730186;-22,2;-22,427302
3,797;-0,077301858;-22,35;-22,427302
3,798;-0,027301858;-22,4;-22,427302
3,799;0,047698142;-22,475;-22,427302
3,8;0,17269814;-22,6;-22,427302
3,801;0,24769814;-22,675;-22,427302
3,802;0,32269814;-22,75;-22,427302
3,803;0,47269814;-22,9;-22,427302
3,804;0,52269814;-22,95;-22,427302
3,805;0,57269814;-23;-22,427302
3,806;0,62269814;-23,05;-22,427302
3,807;0,62269814;-23,05;-22,427302
3,808;0,59769814;-23,025;-22,427302
3,809;0,54769814;-22,975;-22,427302
3,81;0,52269814;-22,95;-22,427302
3,811;0,49769814;-22,925;-22,427302
3,812;0,47269814;-22,9;-22,427302
3,813;0,47269814;-22,9;-22,427302
3,814;0,47269814;-22,9;-22,427302
3,815;0,39769814;-22,825;-22,427302
3,816;0,32269814;-22,75;-22,427302
3,817;0,27269814;-22,7;-22,427302
3,818;0,097698142;-22,525;-22,427302
3,819;0,022698142;-22,45;-22,427302
3,82;-0,052301858;-22,375;-22,427302
3,821;-0,12730186;-22,3;-22,427302
3,822;-0,12730186;-22,3;-22,427302
3,823;-0,15230186;-22,275;-22,427302
3,824;-0,20230186;-22,225;-22,427302
3,825;-0,25230186;-22,175;-22,427302
3,826;-0,27730186;-22,15;-22,427302
3,827;-0,32730186;-22,1;-22,427302
3,828;-0,32730186;-22,1;-22,427302
3,829;-0,32730186;-22,1;-22,427302
3,83;-0,30230186;-22,125;-22,427302
3,831;-0,27730186;-22,15;-22,427302
3,832;-0,25230186;-22,175;-22,427302
3,833;-0,22730186;-22,2;-22,427302
3,834;-0,17730186;-22,25;-22,427302
3,835;-0,17730186;-22,25;-22,427302
3,836;-0,12730186;-22,3;-22,427302
3,837;-0,10230186;-22,325;-22,427302
3,838;-0,077301858;-22,35;-22,427302
3,839;0,072698142;-22,5;-22,427302
3,84;0,12269814;-22,55;-22,427302
3,841;0,17269814;-22,6;-22,427302
3,842;0,24769814;-22,675;-22,427302
3,843;0,27269814;-22,7;-22,427302
3,844;0,27269814;-22,7;-22,427302
3,845;0,29769814;-22,725;-22,427302
3,846;0,29769814;-22,725;-22,427302
3,847;0,29769814;-22,725;-22,427302
3,848;0,29769814;-22,725;-22,427302
3,849;0,32269814;-22,75;-22,427302
3,85;0,32269814;-22,75;-22,427302
3,851;0,32269814;-22,75;-22,427302
3,852;0,32269814;-22,75;-22,427302
3,853;0,29769814;-22,725;-22,427302
3,854;0,27269814;-22,7;-22,427302
3,855;0,24769814;-22,675;-22,427302
3,856;0,22269814;-22,65;-22,427302
3,857;0,17269814;-22,6;-22,427302
3,858;0,12269814;-22,55;-22,427302
3,859;0,097698142;-22,525;-22,427302
3,86;0,047698142;-22,475;-22,427302
3,861;0,022698142;-22,45;-22,427302
3,862;-0,002301858;-22,425;-22,427302
3,863;-0,052301858;-22,375;-22,427302
3,864;-0,052301858;-22,375;-22,427302
3,865;-0,077301858;-22,35;-22,427302
3,866;-0,12730186;-22,3;-22,427302
3,867;-0,12730186;-22,3;-22,427302
3,868;-0,12730186;-22,3;-22,427302
3,869;-0,12730186;-22,3;-22,427302
3,87;-0,12730186;-22,3;-22,427302
3,871;-0,12730186;-22,3;-22,427302
3,872;-0,10230186;-22,325;-22,427302
3,873;-0,077301858;-22,35;-22,427302
3,874;-0,10230186;-22,325;-22,427302
3,875;-0,077301858;-22,35;-22,427302
3,876;-0,077301858;-22,35;-22,427302
3,877;-0,077301858;-22,35;-22,427302
3,878;-0,052301858;-22,375;-22,427302
3,879;-0,027301858;-22,4;-22,427302
3,88;0,022698142;-22,45;-22,427302
3,881;0,072698142;-22,5;-22,427302
3,882;0,097698142;-22,525;-22,427302
3,883;0,097698142;-22,525;-22,427302
3,884;0,12269814;-22,55;-22,427302
3,885;0,12269814;-22,55;-22,427302
3,886;0,12269814;-22,55;-22,427302
3,887;0,14769814;-22,575;-22,427302
3,888;0,14769814;-22,575;-22,427302
3,889;0,14769814;-22,575;-22,427302
3,89;0,17269814;-22,6;-22,427302
3,891;0,17269814;-22,6;-22,427302
3,892;0,17269814;-22,6;-22,427302
3,893;0,17269814;-22,6;-22,427302
3,894;0,14769814;-22,575;-22,427302
3,895;0,14769814;-22,575;-22,427302
3,896;0,14769814;-22,575;-22,427302
3,897;0,14769814;-22,575;-22,427302
3,898;0,14769814;-22,575;-22,427302
3,899;0,17269814;-22,6;-22,427302
3,9;0,17269814;-22,6;-22,427302
3,901;0,12269814;-22,55;-22,427302
3,902;0,12269814;-22,55;-22,427302
3,903;0,097698142;-22,525;-22,427302
3,904;0,072698142;-22,5;-22,427302
3,905;0,047698142;-22,475;-22,427302
3,906;0,047698142;-22,475;-22,427302
3,907;0,047698142;-22,475;-22,427302
3,908;0,047698142;-22,475;-22,427302
3,909;0,047698142;-22,475;-22,427302
3,91;0,022698142;-22,45;-22,427302
3,911;0,022698142;-22,45;-22,427302
3,912;-0,002301858;-22,425;-22,427302
3,913;-0,027301858;-22,4;-22,427302
3,914;-0,027301858;-22,4;-22,427302
3,915;-0,027301858;-22,4;-22,427302
3,916;-0,002301858;-22,425;-22,427302
3,917;0,022698142;-22,45;-22,427302
3,918;0,022698142;-22,45;-22,427302
3,919;0,022698142;-22,45;-22,427302
3,92;0,022698142;-22,45;-22,427302
3,921;0,022698142;-22,45;-22,427302
3,922;-0,002301858;-22,425;-22,427302
3,923;-0,002301858;-22,425;-22,427302
3,924;-0,002301858;-22,425;-22,427302
3,925;0,022698142;-22,45;-22,427302
3,926;0,022698142;-22,45;-22,427302
3,927;0,022698142;-22,45;-22,427302
3,928;0,072698142;-22,5;-22,427302
3,929;0,047698142;-22,475;-22,427302
3,93;0,047698142;-22,475;-22,427302
3,931;0,047698142;-22,475;-22,427302
3,932;0,047698142;-22,475;-22,427302
3,933;0,047698142;-22,475;-22,427302
3,934;0,072698142;-22,5;-22,427302
3,935;0,072698142;-22,5;-22,427302
3,936;0,072698142;-22,5;-22,427302
3,937;0,097698142;-22,525;-22,427302
3,938;0,097698142;-22,525;-22,427302
3,939;0,097698142;-22,525;-22,427302
3,94;0,072698142;-22,5;-22,427302
3,941;0,072698142;-22,5;-22,427302
3,942;0,072698142;-22,5;-22,427302
3,943;0,072698142;-22,5;-22,427302
3,944;0,072698142;-22,5;-22,427302
3,945;0,097698142;-22,525;-22,427302
3,946;0,097698142;-22,525;-22,427302
3,947;0,097698142;-22,525;-22,427302
3,948;0,097698142;-22,525;-22,427302
3,949;0,097698142;-22,525;-22,427302
3,95;0,072698142;-22,5;-22,427302
3,951;0,072698142;-22,5;-22,427302
3,952;0,072698142;-22,5;-22,427302
3,953;0,072698142;-22,5;-22,427302
3,954;0,072698142;-22,5;-22,427302
3,955;0,097698142;-22,525;-22,427302
3,956;0,097698142;-22,525;-22,427302
3,957;0,097698142;-22,525;-22,427302
3,958;0,072698142;-22,5;-22,427302
3,959;0,072698142;-22,5;-22,427302
3,96;0,072698142;-22,5;-22,427302
3,961;0,047698142;-22,475;-22,427302
3,962;0,047698142;-22,475;-22,427302
3,963;0,072698142;-22,5;-22,427302
3,964;0,072698142;-22,5;-22,427302
3,965;0,072698142;-22,5;-22,427302
3,966;0,072698142;-22,5;-22,427302
3,967;0,072698142;-22,5;-22,427302
3,968;0,072698142;-22,5;-22,427302
3,969;0,047698142;-22,475;-22,427302
3,97;0,047698142;-22,475;-22,427302
3,971;0,047698142;-22,475;-22,427302
3,972;0,047698142;-22,475;-22,427302
3,973;0,047698142;-22,475;-22,427302
3,974;0,072698142;-22,5;-22,427302
3,975;0,072698142;-22,5;-22,427302
3,976;0,047698142;-22,475;-22,427302
3,977;0,047698142;-22,475;-22,427302
3,978;0,047698142;-22,475;-22,427302
3,979;0,022698142;-22,45;-22,427302
3,98;0,047698142;-22,475;-22,427302
3,981;0,022698142;-22,45;-22,427302
3,982;0,047698142;-22,475;-22,427302
3,983;0,047698142;-22,475;-22,427302
3,984;0,047698142;-22,475;-22,427302
3,985;0,072698142;-22,5;-22,427302
3,986;0,022698142;-22,45;-22,427302
3,987;0,047698142;-22,475;-22,427302
3,988;0,047698142;-22,475;-22,427302
3,989;0,047698142;-22,475;-22,427302
3,99;0,047698142;-22,475;-22,427302
3,991;0,047698142;-22,475;-22,427302
3,992;0,047698142;-22,475;-22,427302
3,993;0,072698142;-22,5;-22,427302
3,994;0,072698142;-22,5;-22,427302
3,995;0,072698142;-22,5;-22,427302
3,996;0,072698142;-22,5;-22,427302
3,997;0,072698142;-22,5;-22,427302
3,998;0,047698142;-22,475;-22,427302
3,999;0,047698142;-22,475;-22,427302
4;0,072698142;-22,5;-22,427302
4,001;0,072698142;-22,5;-22,427302
4,002;0,072698142;-22,5;-22,427302
4,003;0,072698142;-22,5;-22,427302
4,004;0,072698142;-22,5;-22,427302
4,005;0,072698142;-22,5;-22,427302
4,006;0,072698142;-22,5;-22,427302
4,007;0,072698142;-22,5;-22,427302
4,008;0,047698142;-22,475;-22,427302
4,009;0,047698142;-22,475;-22,427302
4,01;0,072698142;-22,5;-22,427302
4,011;0,072698142;-22,5;-22,427302
4,012;0,072698142;-22,5;-22,427302
4,013;0,072698142;-22,5;-22,427302
4,014;0,072698142;-22,5;-22,427302
4,015;0,072698142;-22,5;-22,427302
4,016;0,072698142;-22,5;-22,427302
4,017;0,047698142;-22,475;-22,427302
4,018;0,047698142;-22,475;-22,427302
4,019;0,047698142;-22,475;-22,427302
4,02;0,072698142;-22,5;-22,427302
4,021;0,072698142;-22,5;-22,427302
4,022;0,072698142;-22,5;-22,427302
4,023;0,072698142;-22,5;-22,427302
4,024;0,072698142;-22,5;-22,427302
4,025;0,072698142;-22,5;-22,427302
4,026;0,072698142;-22,5;-22,427302
4,027;0,047698142;-22,475;-22,427302
4,028;0,047698142;-22,475;-22,427302
4,029;0,047698142;-22,475;-22,427302
4,03;0,072698142;-22,5;-22,427302
4,031;0,072698142;-22,5;-22,427302
4,032;0,072698142;-22,5;-22,427302
4,033;0,072698142;-22,5;-22,427302
4,034;0,072698142;-22,5;-22,427302
4,035;0,072698142;-22,5;-22,427302
4,036;0,047698142;-22,475;-22,427302
4,037;0,047698142;-22,475;-22,427302
4,038;0,047698142;-22,475;-22,427302
4,039;0,072698142;-22,5;-22,427302
4,04;0,072698142;-22,5;-22,427302
4,041;0,072698142;-22,5;-22,427302
4,042;0,072698142;-22,5;-22,427302
4,043;0,072698142;-22,5;-22,427302
4,044;0,072698142;-22,5;-22,427302
4,045;0,072698142;-22,5;-22,427302
4,046;0,047698142;-22,475;-22,427302
4,047;0,047698142;-22,475;-22,427302
4,048;0,047698142;-22,475;-22,427302
4,049;0,072698142;-22,5;-22,427302
4,05;1;-22,5;-17,740418
4,051;1;-22,5;-17,740418
4,052;1;-22,5;-17,740418
4,053;1;-22,5;-17,740418
4,054;1;-22,475;-17,740418
4,055;1;-22,475;-17,740418
4,056;1;-22,45;-17,740418
4,057;1;-22,45;-17,740418
4,058;1;-22,425;-17,740418
4,059;1;-22,35;-17,740418
4,06;1;-22,3;-17,740418
4,061;1;-22,25;-17,740418
4,062;1;-22,1;-17,740418
4,063;1;-22,05;-17,740418
4,064;1;-22;-17,740418
4,065;1;-21,925;-17,740418
4,066;1;-21,875;-17,740418
4,067;1;-21,825;-17,740418
4,068;1;-21,7;-17,740418
4,069;1;-21,625;-17,740418
4,07;1;-21,55;-17,740418
4,071;1;-21,375;-17,740418
4,072;1;-21,3;-17,740418
4,073;1;-21,25;-17,740418
4,074;1;-21,125;-17,740418
4,075;1;-21,075;-17,740418
4,076;1;-21,025;-17,740418
4,077;1;-20,9;-17,740418
4,078;1;-20,85;-17,740418
4,079;1;-20,75;-17,740418
4,08;1;-20,6;-17,740418
4,081;1;-20,5;-17,740418
4,082;1;-20,425;-17,740418
4,083;1;-20,325;-17,740418
4,084;1;-20,25;-17,740418
4,085;1;-20,2;-17,740418
4,086;1;-20,1;-17,740418
4,087;1;-20,025;-17,740418
4,088;1;-19,95;-17,740418
4,089;1;-19,775;-17,740418
4,09;1;-19,7;-17,740418
4,091;1;-19,6;-17,740418
4,092;1;-19,475;-17,740418
4,093;1;-19,425;-17,740418
4,094;1;-19,375;-17,740418
4,095;1;-19,25;-17,740418
4,096;1;-19,2;-17,740418
4,097;1;-19,1;-17,740418
4,098;1;-18,95;-17,740418
4,099;1;-18,85;-17,740418
4,1;1;-18,775;-17,740418
4,101;0,8845821;-18,625;-17,740418
4,102;0,8345821;-18,575;-17,740418
4,103;0,7595821;-18,5;-17,740418
4,104;0,6595821;-18,4;-17,740418
4,105;0,6095821;-18,35;-17,740418
4,106;0,5345821;-18,275;-17,740418
4,107;0,3595821;-18,1;-17,740418
4,108;0,2845821;-18,025;-17,740418
4,109;0,1845821;-17,925;-17,740418
4,11;0,034582102;-17,775;-17,740418
4,111;-0,040417898;-17,7;-17,740418
4,112;-0,090417898;-17,65;-17,740418
4,113;-0,1904179;-17,55;-17,740418
4,114;-0,2404179;-17,5;-17,740418
4,115;-0,2904179;-17,45;-17,740418
4,116;-0,3904179;-17,35;-17,740418
4,117;-0,4404179;-17,3;-17,740418
4,118;-0,4654179;-17,275;-17,740418
4,119;-0,4904179;-17,25;-17,740418
4,12;-0,4654179;-17,275;-17,740418
4,121;-0,4404179;-17,3;-17,740418
4,122;-0,3654179;-17,375;-17,740418
4,123;-0,3404179;-17,4;-17,740418
4,124;-0,3154179;-17,425;-17,740418
4,125;-0,2904179;-17,45;-17,740418
4,126;-0,2654179;-17,475;-17,740418
4,127;-0,2404179;-17,5;-17,740418
4,128;-0,1654179;-17,575;-17,740418
4,129;-0,1154179;-17,625;-17,740418
4,13;-0,040417898;-17,7;-17,740418
4,131;0,1595821;-17,9;-17,740418
4,132;0,2095821;-17,95;-17,740418
4,133;0,2595821;-18;-17,740418
4,134;0,3345821;-18,075;-17,740418
4,135;0,3595821;-18,1;-17,740418
4,136;0,3595821;-18,1;-17,740418
4,137;0,3845821;-18,125;-17,740418
4,138;0,4095821;-18,15;-17,740418
4,139;0,4095821;-18,15;-17,740418
4,14;0,4345821;-18,175;-17,740418
4,141;0,4345821;-18,175;-17,740418
4,142;0,4095821;-18,15;-17,740418
4,143;0,3845821;-18,125;-17,740418
4,144;0,3595821;-18,1;-17,740418
4,145;0,3345821;-18,075;-17,740418
4,146;0,2595821;-18;-17,740418
4,147;0,2345821;-17,975;-17,740418
4,148;0,2095821;-17,95;-17,740418
4,149;0,1345821;-17,875;-17,740418
4,15;0,059582102;-17,8;-17,740418
4,151;0,034582102;-17,775;-17,740418
4,152;-0,040417898;-17,7;-17,740418
4,153;-0,065417898;-17,675;-17,740418
4,154;-0,090417898;-17,65;-17,740418
4,155;-0,1404179;-17,6;-17,740418
4,156;-0,1904179;-17,55;-17,740418
4,157;-0,1904179;-17,55;-17,740418
4,158;-0,2154179;-17,525;-17,740418
4,159;-0,2154179;-17,525;-17,740418
4,16;-0,1904179;-17,55;-17,740418
4,161;-0,1904179;-17,55;-17,740418
4,162;-0,1904179;-17,55;-17,740418
4,163;-0,1654179;-17,575;-17,740418
4,164;-0,1654179;-17,575;-17,740418
4,165;-0,1654179;-17,575;-17,740418
4,166;-0,1404179;-17,6;-17,740418
4,167;-0,1154179;-17,625;-17,740418
4,168;-0,090417898;-17,65;-17,740418
4,169;-0,065417898;-17,675;-17,740418
4,17;0,034582102;-17,775;-17,740418
4,171;0,059582102;-17,8;-17,740418
4,172;0,1095821;-17,85;-17,740418
4,173;0,1345821;-17,875;-17,740418
4,174;0,1595821;-17,9;-17,740418
4,175;0,1595821;-17,9;-17,740418
4,176;0,1845821;-17,925;-17,740418
4,177;0,2095821;-17,95;-17,740418
4,178;0,2095821;-17,95;-17,740418
4,179;0,2345821;-17,975;-17,740418
4,18;0,2595821;-18;-17,740418
4,181;0,2345821;-17,975;-17,740418
4,182;0,2345821;-17,975;-17,740418
4,183;0,2345821;-17,975;-17,740418
4,184;0,2095821;-17,95;-17,740418
4,185;0,2095821;-17,95;-17,740418
4,186;0,2095821;-17,95;-17,740418
4,187;0,2095821;-17,95;-17,740418
4,188;0,1845821;-17,925;-17,740418
4,189;0,1845821;-17,925;-17,740418
4,19;0,1345821;-17,875;-17,740418
4,191;0,1095821;-17,85;-17,740418
4,192;0,084582102;-17,825;-17,740418
4,193;0,034582102;-17,775;-17,740418
4,194;0,009582102;-17,75;-17,740418
4,195;0,009582102;-17,75;-17,740418
4,196;-0,015417898;-17,725;-17,740418
4,197;-0,015417898;-17,725;-17,740418
4,198;-0,015417898;-17,725;-17,740418
4,199;-0,040417898;-17,7;-17,740418
